#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet200_v8,0.000192197,0.000161505
281639:5338,09/26/16 07:45:13,132,HLT_PFJet200_v8,0.000020264,0.000018980
281641:5338,09/26/16 09:34:34,319,HLT_PFJet200_v8,0.000060090,0.000057508
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet200_v8,0.000646809,0.000625864
281707:5340,09/27/16 09:47:29,952,HLT_PFJet200_v8,0.000256005,0.000244946
281726:5340,09/27/16 16:14:38,289,HLT_PFJet200_v8,0.000094161,0.000090662
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet200_v8,0.000480785,0.000466544
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet200_v8,0.000586817,0.000566660
281975:5351,09/30/16 03:23:12,215,HLT_PFJet200_v8,0.000054524,0.000050294
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet200_v8,0.000655295,0.000630695
282033:5352,09/30/16 21:30:43,40,HLT_PFJet200_v8,0.000007710,0.000006046
282034:5352,09/30/16 21:48:05,35,HLT_PFJet200_v8,0.000009533,0.000008317
282035:5352,09/30/16 22:03:01,42,HLT_PFJet200_v8,0.000012759,0.000010286
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet200_v8,0.000559055,0.000537166
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet200_v8,0.000540574,0.000524022
282708:5391,10/09/16 08:39:30,8,HLT_PFJet200_v8,0.000001686,0.000001430
282710:5391,10/09/16 08:49:08,9,HLT_PFJet200_v8,0.000011004,0.000001403
282712:5391,10/09/16 09:00:13,60,HLT_PFJet200_v8,0.000013703,0.000013065
282730:5393,10/09/16 12:41:53,79,HLT_PFJet200_v8,0.000017309,0.000015337
282731:5393,10/09/16 13:13:59,175,HLT_PFJet200_v8,0.000038790,0.000035980
282732:5393,10/09/16 14:23:16,72,HLT_PFJet200_v8,0.000018370,0.000016927
282733:5393,10/09/16 14:52:26,178,HLT_PFJet200_v8,0.000043502,0.000041550
282734:5393,10/09/16 16:03:11,329,HLT_PFJet200_v8,0.000086293,0.000082656
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet200_v8,0.000557011,0.000540058
282800:5394,10/10/16 14:17:15,381,HLT_PFJet200_v8,0.000090404,0.000085994
282807:5394,10/10/16 16:48:03,328,HLT_PFJet200_v8,0.000085424,0.000080230
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet200_v8,0.000563138,0.000546135
282842:5395,10/11/16 10:34:00,80,HLT_PFJet200_v8,0.000017887,0.000017193
282917:5401,10/12/16 01:27:07,82,HLT_PFJet200_v8,0.000019718,0.000016829
282918:5401,10/12/16 02:00:22,56,HLT_PFJet200_v8,0.000014105,0.000012314
282919:5401,10/12/16 02:23:36,243,HLT_PFJet200_v8,0.000061282,0.000059065
282922:5401,10/12/16 05:09:33,137,HLT_PFJet200_v8,0.000037369,0.000032958
282923:5401,10/12/16 06:04:20,226,HLT_PFJet200_v8,0.000072744,0.000067036
283042:5405,10/12/16 22:38:59,10,HLT_PFJet200_v8,0.000018536,0.000009651
283043:5405,10/12/16 22:44:16,519,HLT_PFJet200_v8,0.000131910,0.000125837
283049:5406,10/13/16 05:05:17,17,HLT_PFJet200_v8,0.000004053,0.000002362
283050:5406,10/13/16 05:13:23,221,HLT_PFJet200_v8,0.000051929,0.000046167
283052:5406,10/13/16 06:45:19,120,HLT_PFJet200_v8,0.000030622,0.000027005
283059:5406,10/13/16 08:00:56,451,HLT_PFJet200_v8,0.000117987,0.000112887
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet200_v8,0.000500536,0.000483225
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet200_v8,0.000561666,0.000546776
283305:5418,10/15/16 21:41:13,11,HLT_PFJet200_v8,0.000002062,0.000000939
283306:5418,10/15/16 21:46:57,291,HLT_PFJet200_v8,0.000065812,0.000062603
283307:5418,10/15/16 23:43:44,461,HLT_PFJet200_v8,0.000118268,0.000111470
283308:5418,10/16/16 02:46:26,946,HLT_PFJet200_v8,0.000289164,0.000278096
283353:5421,10/16/16 19:55:17,750,HLT_PFJet200_v8,0.000182178,0.000174233
283358:5421,10/17/16 00:50:19,981,HLT_PFJet200_v8,0.000297692,0.000281765
283359:5421,10/17/16 07:15:19,428,HLT_PFJet200_v8,0.000121493,0.000118599
283407:5423,10/17/16 21:54:07,39,HLT_PFJet200_v8,0.000010544,0.000008044
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet200_v8,0.000659402,0.000633586
283416:5423,10/18/16 15:16:09,197,HLT_PFJet200_v8,0.000056660,0.000055110
283453:5424,10/18/16 19:07:49,455,HLT_PFJet200_v8,0.000104622,0.000100353
283469:5426,10/19/16 01:09:36,1,HLT_PFJet200_v8,0.000000224,0.000000021
283478:5427,10/19/16 04:13:19,874,HLT_PFJet200_v8,0.000213670,0.000205951
283548:5433,10/19/16 22:58:16,146,HLT_PFJet200_v8,0.000035096,0.000033564
283680:5437,10/21/16 03:17:51,87,HLT_PFJet200_v8,0.000018860,0.000016777
283681:5437,10/21/16 03:56:07,23,HLT_PFJet200_v8,0.000005747,0.000003949
283682:5437,10/21/16 04:08:38,384,HLT_PFJet200_v8,0.000101906,0.000098741
283685:5437,10/21/16 06:39:38,314,HLT_PFJet200_v8,0.000102116,0.000081070
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet200_v8,0.000442526,0.000428085
283830:5439,10/22/16 06:27:24,722,HLT_PFJet200_v8,0.000223549,0.000217294
283834:5439,10/22/16 11:11:28,82,HLT_PFJet200_v8,0.000026185,0.000022721
283835:5439,10/22/16 11:45:28,112,HLT_PFJet200_v8,0.000033044,0.000028526
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet200_v8,0.000304712,0.000294779
283876:5442,10/23/16 03:38:50,668,HLT_PFJet200_v8,0.000160010,0.000151517
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet200_v8,0.000442574,0.000428714
283884:5443,10/23/16 23:44:05,408,HLT_PFJet200_v8,0.000096236,0.000091290
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet200_v8,0.000499404,0.000485474
283933:5446,10/24/16 18:32:31,148,HLT_PFJet200_v8,0.000030078,0.000028172
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet200_v8,0.000345508,0.000332539
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet200_v8,0.000373457,0.000357980
283964:5448,10/25/16 16:29:30,388,HLT_PFJet200_v8,0.000112776,0.000109319
284006:5450,10/26/16 01:53:26,321,HLT_PFJet200_v8,0.000094075,0.000090241
284014:5450,10/26/16 03:59:16,266,HLT_PFJet200_v8,0.000081064,0.000078920
284025:5451,10/26/16 08:56:20,52,HLT_PFJet200_v8,0.000011275,0.000010137
284029:5451,10/26/16 09:19:00,112,HLT_PFJet200_v8,0.000026861,0.000025316
284035:5451,10/26/16 10:04:52,361,HLT_PFJet200_v8,0.000090147,0.000086906
284036:5451,10/26/16 12:28:09,349,HLT_PFJet200_v8,0.000091016,0.000086429
284037:5451,10/26/16 14:48:03,341,HLT_PFJet200_v8,0.000109386,0.000105712
284038:5451,10/26/16 17:02:16,55,HLT_PFJet200_v8,0.000018149,0.000017023
284039:5451,10/26/16 17:27:02,30,HLT_PFJet200_v8,0.000009719,0.000008969
284040:5451,10/26/16 17:42:18,35,HLT_PFJet200_v8,0.000011203,0.000010184
284041:5451,10/26/16 17:59:11,45,HLT_PFJet200_v8,0.000013806,0.000012735
284042:5451,10/26/16 18:23:53,129,HLT_PFJet200_v8,0.000038492,0.000036824
284043:5451,10/26/16 19:17:23,225,HLT_PFJet200_v8,0.000062018,0.000059266
284044:5451,10/26/16 20:46:05,30,HLT_PFJet200_v8,0.000008170,0.000008011
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet200_v4,23,66,29821,0.021119283,0.018070090
#HLT_PFJet200_v5,48,149,101379,0.060174301,0.057474338
#HLT_PFJet200_v6,41,92,54513,0.016054855,0.015355830
#HLT_PFJet200_v8,32,86,47654,0.013484505,0.012897519
#
#Sum delivered  : 0.110832944
#Sum recorded : 0.103797776
#Check JSON:
#(run,ls) in json but not in results: []
