#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet320_v9,0.005128984,0.004343892
281639:5338,09/26/16 07:45:13,132,HLT_PFJet320_v9,0.000529006,0.000495653
281641:5338,09/26/16 09:34:34,319,HLT_PFJet320_v9,0.001554456,0.001487913
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet320_v9,0.016826323,0.016281196
281707:5340,09/27/16 09:47:29,952,HLT_PFJet320_v9,0.006559455,0.006276856
281726:5340,09/27/16 16:14:38,289,HLT_PFJet320_v9,0.002418595,0.002328705
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet320_v9,0.012620258,0.012249271
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet320_v9,0.015063182,0.014546048
281975:5351,09/30/16 03:23:12,215,HLT_PFJet320_v9,0.001357181,0.001249039
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet320_v9,0.017121505,0.016482584
282033:5352,09/30/16 21:30:43,40,HLT_PFJet320_v9,0.000237134,0.000191248
282034:5352,09/30/16 21:48:05,35,HLT_PFJet320_v9,0.000250231,0.000218333
282035:5352,09/30/16 22:03:01,42,HLT_PFJet320_v9,0.000332376,0.000267422
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet320_v9,0.014555701,0.013987161
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet320_v9,0.014056320,0.013627353
282708:5391,10/09/16 08:39:30,8,HLT_PFJet320_v9,0.000057485,0.000048740
282710:5391,10/09/16 08:49:08,9,HLT_PFJet320_v9,0.002750876,0.000350704
282712:5391,10/09/16 09:00:13,60,HLT_PFJet320_v9,0.000402910,0.000383688
282730:5393,10/09/16 12:41:53,79,HLT_PFJet320_v9,0.000506996,0.000443015
282731:5393,10/09/16 13:13:59,175,HLT_PFJet320_v9,0.001175780,0.001092007
282732:5393,10/09/16 14:23:16,72,HLT_PFJet320_v9,0.000450898,0.000415488
282733:5393,10/09/16 14:52:26,178,HLT_PFJet320_v9,0.001129100,0.001078437
282734:5393,10/09/16 16:03:11,329,HLT_PFJet320_v9,0.002248049,0.002153057
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet320_v9,0.014529243,0.014086721
282800:5394,10/10/16 14:17:15,381,HLT_PFJet320_v9,0.002449630,0.002331429
282807:5394,10/10/16 16:48:03,328,HLT_PFJet320_v9,0.002221687,0.002085162
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet320_v9,0.014719773,0.014276071
282842:5395,10/11/16 10:34:00,80,HLT_PFJet320_v9,0.000541250,0.000519124
282917:5401,10/12/16 01:27:07,82,HLT_PFJet320_v9,0.000483986,0.000413078
282918:5401,10/12/16 02:00:22,56,HLT_PFJet320_v9,0.000364697,0.000317831
282919:5401,10/12/16 02:23:36,243,HLT_PFJet320_v9,0.001593164,0.001535630
282922:5401,10/12/16 05:09:33,137,HLT_PFJet320_v9,0.000988454,0.000873630
282923:5401,10/12/16 06:04:20,226,HLT_PFJet320_v9,0.001855782,0.001709829
283042:5405,10/12/16 22:38:59,10,HLT_PFJet320_v9,0.002704425,0.001435533
283043:5405,10/12/16 22:44:16,519,HLT_PFJet320_v9,0.003413990,0.003256720
283049:5406,10/13/16 05:05:17,17,HLT_PFJet320_v9,0.000121517,0.000068044
283050:5406,10/13/16 05:13:23,221,HLT_PFJet320_v9,0.001458039,0.001306824
283052:5406,10/13/16 06:45:19,120,HLT_PFJet320_v9,0.000759011,0.000665961
283059:5406,10/13/16 08:00:56,451,HLT_PFJet320_v9,0.003080146,0.002947308
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet320_v9,0.013079656,0.012624476
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet320_v9,0.014650838,0.014261295
283305:5418,10/15/16 21:41:13,11,HLT_PFJet320_v9,0.000070287,0.000031999
283306:5418,10/15/16 21:46:57,291,HLT_PFJet320_v9,0.001865298,0.001774227
283307:5418,10/15/16 23:43:44,461,HLT_PFJet320_v9,0.003101398,0.002922466
283308:5418,10/16/16 02:46:26,946,HLT_PFJet320_v9,0.007438277,0.007153812
283353:5421,10/16/16 19:55:17,750,HLT_PFJet320_v9,0.004867474,0.004654693
283358:5421,10/17/16 00:50:19,981,HLT_PFJet320_v9,0.007670980,0.007261027
283359:5421,10/17/16 07:15:19,428,HLT_PFJet320_v9,0.003142885,0.003067944
283407:5423,10/17/16 21:54:07,39,HLT_PFJet320_v9,0.000266659,0.000202675
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet320_v9,0.017233692,0.016555085
283416:5423,10/18/16 15:16:09,197,HLT_PFJet320_v9,0.001510922,0.001469607
283453:5424,10/18/16 19:07:49,455,HLT_PFJet320_v9,0.002986195,0.002862099
283469:5426,10/19/16 01:09:36,1,HLT_PFJet320_v9,0.000007644,0.000000715
283478:5427,10/19/16 04:13:19,874,HLT_PFJet320_v9,0.005744257,0.005530668
283548:5433,10/19/16 22:58:16,146,HLT_PFJet320_v9,0.000934927,0.000893306
283680:5437,10/21/16 03:17:51,87,HLT_PFJet320_v9,0.000522282,0.000467047
283681:5437,10/21/16 03:56:07,23,HLT_PFJet320_v9,0.000148867,0.000102629
283682:5437,10/21/16 04:08:38,384,HLT_PFJet320_v9,0.002657789,0.002575277
283685:5437,10/21/16 06:39:38,314,HLT_PFJet320_v9,0.002578759,0.002118483
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet320_v9,0.011285648,0.010917320
283830:5439,10/22/16 06:27:24,722,HLT_PFJet320_v9,0.005847969,0.005683818
283834:5439,10/22/16 11:11:28,82,HLT_PFJet320_v9,0.000698253,0.000605885
283835:5439,10/22/16 11:45:28,112,HLT_PFJet320_v9,0.000881187,0.000760691
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet320_v9,0.008062865,0.007798563
283876:5442,10/23/16 03:38:50,668,HLT_PFJet320_v9,0.004300857,0.004074064
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet320_v9,0.011453917,0.011095230
283884:5443,10/23/16 23:44:05,408,HLT_PFJet320_v9,0.002556978,0.002420125
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet320_v9,0.012945922,0.012584732
283933:5446,10/24/16 18:32:31,148,HLT_PFJet320_v9,0.000976028,0.000911997
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet320_v9,0.008899929,0.008565911
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet320_v9,0.009800435,0.009398035
283964:5448,10/25/16 16:29:30,388,HLT_PFJet320_v9,0.002901849,0.002812929
284006:5450,10/26/16 01:53:26,321,HLT_PFJet320_v9,0.002439680,0.002339064
284014:5450,10/26/16 03:59:16,266,HLT_PFJet320_v9,0.002067143,0.002012453
284025:5451,10/26/16 08:56:20,52,HLT_PFJet320_v9,0.000282706,0.000249085
284029:5451,10/26/16 09:19:00,112,HLT_PFJet320_v9,0.000730687,0.000688515
284035:5451,10/26/16 10:04:52,361,HLT_PFJet320_v9,0.002323189,0.002239549
284036:5451,10/26/16 12:28:09,349,HLT_PFJet320_v9,0.002389858,0.002268589
284037:5451,10/26/16 14:48:03,341,HLT_PFJet320_v9,0.002797103,0.002703141
284038:5451,10/26/16 17:02:16,55,HLT_PFJet320_v9,0.000466680,0.000437739
284039:5451,10/26/16 17:27:02,30,HLT_PFJet320_v9,0.000249915,0.000230641
284040:5451,10/26/16 17:42:18,35,HLT_PFJet320_v9,0.000288082,0.000261870
284041:5451,10/26/16 17:59:11,45,HLT_PFJet320_v9,0.000355020,0.000327460
284042:5451,10/26/16 18:23:53,129,HLT_PFJet320_v9,0.000989792,0.000946896
284043:5451,10/26/16 19:17:23,225,HLT_PFJet320_v9,0.001594741,0.001523977
284044:5451,10/26/16 20:46:05,30,HLT_PFJet320_v9,0.000210096,0.000205986
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet320_v4,23,66,29821,0.260935608,0.246990114
#HLT_PFJet320_v5,48,149,101379,0.827023764,0.788100023
#HLT_PFJet320_v7,41,92,54513,0.417023443,0.398597662
#HLT_PFJet320_v9,32,86,47654,0.356893210,0.338420495
#
#Sum delivered  : 1.861876025
#Sum recorded : 1.772108294
#Check JSON:
#(run,ls) in json but not in results: []
