#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet60_v9,0.000002076,0.000001679
281639:5338,09/26/16 07:45:13,132,HLT_PFJet60_v9,0.000000215,0.000000202
281641:5338,09/26/16 09:34:34,319,HLT_PFJet60_v9,0.000000609,0.000000583
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet60_v9,0.000006683,0.000006467
281707:5340,09/27/16 09:47:29,952,HLT_PFJet60_v9,0.000002611,0.000002499
281726:5340,09/27/16 16:14:38,289,HLT_PFJet60_v9,0.000000960,0.000000924
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet60_v9,0.000005019,0.000004871
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet60_v9,0.000005988,0.000005782
281975:5351,09/30/16 03:23:12,215,HLT_PFJet60_v9,0.000000541,0.000000497
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet60_v9,0.000006810,0.000006555
282033:5352,09/30/16 21:30:43,40,HLT_PFJet60_v9,0.000000087,0.000000069
282034:5352,09/30/16 21:48:05,35,HLT_PFJet60_v9,0.000000102,0.000000089
282035:5352,09/30/16 22:03:01,42,HLT_PFJet60_v9,0.000000133,0.000000107
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet60_v9,0.000005782,0.000005557
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet60_v9,0.000005556,0.000005387
282708:5391,10/09/16 08:39:30,8,HLT_PFJet60_v9,0.000000020,0.000000017
282710:5391,10/09/16 08:49:08,9,HLT_PFJet60_v9,0.000000611,0.000000078
282712:5391,10/09/16 09:00:13,60,HLT_PFJet60_v9,0.000000148,0.000000141
282730:5393,10/09/16 12:41:53,79,HLT_PFJet60_v9,0.000000190,0.000000168
282731:5393,10/09/16 13:13:59,175,HLT_PFJet60_v9,0.000000427,0.000000396
282732:5393,10/09/16 14:23:16,72,HLT_PFJet60_v9,0.000000177,0.000000163
282733:5393,10/09/16 14:52:26,178,HLT_PFJet60_v9,0.000000458,0.000000437
282734:5393,10/09/16 16:03:11,329,HLT_PFJet60_v9,0.000000893,0.000000856
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet60_v9,0.000005759,0.000005583
282800:5394,10/10/16 14:17:15,381,HLT_PFJet60_v9,0.000000962,0.000000915
282807:5394,10/10/16 16:48:03,328,HLT_PFJet60_v9,0.000000887,0.000000833
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet60_v9,0.000005829,0.000005653
282842:5395,10/11/16 10:34:00,80,HLT_PFJet60_v9,0.000000200,0.000000192
282917:5401,10/12/16 01:27:07,82,HLT_PFJet60_v9,0.000000190,0.000000162
282918:5401,10/12/16 02:00:22,56,HLT_PFJet60_v9,0.000000148,0.000000129
282919:5401,10/12/16 02:23:36,243,HLT_PFJet60_v9,0.000000646,0.000000623
282922:5401,10/12/16 05:09:33,137,HLT_PFJet60_v9,0.000000385,0.000000341
282923:5401,10/12/16 06:04:20,226,HLT_PFJet60_v9,0.000000728,0.000000671
283042:5405,10/12/16 22:38:59,10,HLT_PFJet60_v9,0.000000743,0.000000391
283043:5405,10/12/16 22:44:16,519,HLT_PFJet60_v9,0.000001367,0.000001304
283049:5406,10/13/16 05:05:17,17,HLT_PFJet60_v9,0.000000045,0.000000026
283050:5406,10/13/16 05:13:23,221,HLT_PFJet60_v9,0.000000548,0.000000490
283052:5406,10/13/16 06:45:19,120,HLT_PFJet60_v9,0.000000300,0.000000262
283059:5406,10/13/16 08:00:56,451,HLT_PFJet60_v9,0.000001227,0.000001174
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet60_v9,0.000005150,0.000004971
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet60_v9,0.000005854,0.000005698
283305:5418,10/15/16 21:41:13,11,HLT_PFJet60_v9,0.000000025,0.000000011
283306:5418,10/15/16 21:46:57,291,HLT_PFJet60_v9,0.000000696,0.000000662
283307:5418,10/15/16 23:43:44,461,HLT_PFJet60_v9,0.000001238,0.000001167
283308:5418,10/16/16 02:46:26,946,HLT_PFJet60_v9,0.000002941,0.000002829
283353:5421,10/16/16 19:55:17,750,HLT_PFJet60_v9,0.000001912,0.000001828
283358:5421,10/17/16 00:50:19,981,HLT_PFJet60_v9,0.000003030,0.000002868
283359:5421,10/17/16 07:15:19,428,HLT_PFJet60_v9,0.000001250,0.000001220
283407:5423,10/17/16 21:54:07,39,HLT_PFJet60_v9,0.000000108,0.000000082
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet60_v9,0.000006806,0.000006538
283416:5423,10/18/16 15:16:09,197,HLT_PFJet60_v9,0.000000600,0.000000583
283453:5424,10/18/16 19:07:49,455,HLT_PFJet60_v9,0.000001116,0.000001070
283469:5426,10/19/16 01:09:36,1,HLT_PFJet60_v9,0.000000003,0
283478:5427,10/19/16 04:13:19,874,HLT_PFJet60_v9,0.000002240,0.000002158
283548:5433,10/19/16 22:58:16,146,HLT_PFJet60_v9,0.000000364,0.000000348
283680:5437,10/21/16 03:17:51,87,HLT_PFJet60_v9,0.000000206,0.000000184
283681:5437,10/21/16 03:56:07,23,HLT_PFJet60_v9,0.000000060,0.000000042
283682:5437,10/21/16 04:08:38,384,HLT_PFJet60_v9,0.000001051,0.000001018
283685:5437,10/21/16 06:39:38,314,HLT_PFJet60_v9,0.000001388,0.000000878
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet60_v9,0.000004427,0.000004282
283830:5439,10/22/16 06:27:24,722,HLT_PFJet60_v9,0.000002323,0.000002258
283834:5439,10/22/16 11:11:28,82,HLT_PFJet60_v9,0.000000277,0.000000240
283835:5439,10/22/16 11:45:28,112,HLT_PFJet60_v9,0.000000350,0.000000302
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet60_v9,0.000003152,0.000003049
283876:5442,10/23/16 03:38:50,668,HLT_PFJet60_v9,0.000001676,0.000001587
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet60_v9,0.000004534,0.000004392
283884:5443,10/23/16 23:44:05,408,HLT_PFJet60_v9,0.000000996,0.000000944
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet60_v9,0.000005131,0.000004988
283933:5446,10/24/16 18:32:31,148,HLT_PFJet60_v9,0.000000349,0.000000326
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet60_v9,0.000003522,0.000003390
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet60_v9,0.000003853,0.000003694
283964:5448,10/25/16 16:29:30,388,HLT_PFJet60_v9,0.000001154,0.000001118
284006:5450,10/26/16 01:53:26,321,HLT_PFJet60_v9,0.000000952,0.000000912
284014:5450,10/26/16 03:59:16,266,HLT_PFJet60_v9,0.000000811,0.000000789
284025:5451,10/26/16 08:56:20,52,HLT_PFJet60_v9,0.000000115,0.000000102
284029:5451,10/26/16 09:19:00,112,HLT_PFJet60_v9,0.000000276,0.000000260
284035:5451,10/26/16 10:04:52,361,HLT_PFJet60_v9,0.000000938,0.000000904
284036:5451,10/26/16 12:28:09,349,HLT_PFJet60_v9,0.000000943,0.000000895
284037:5451,10/26/16 14:48:03,341,HLT_PFJet60_v9,0.000001101,0.000001064
284038:5451,10/26/16 17:02:16,55,HLT_PFJet60_v9,0.000000186,0.000000174
284039:5451,10/26/16 17:27:02,30,HLT_PFJet60_v9,0.000000099,0.000000092
284040:5451,10/26/16 17:42:18,35,HLT_PFJet60_v9,0.000000115,0.000000104
284041:5451,10/26/16 17:59:11,45,HLT_PFJet60_v9,0.000000141,0.000000130
284042:5451,10/26/16 18:23:53,129,HLT_PFJet60_v9,0.000000394,0.000000377
284043:5451,10/26/16 19:17:23,225,HLT_PFJet60_v9,0.000000634,0.000000606
284044:5451,10/26/16 20:46:05,30,HLT_PFJet60_v9,0.000000084,0.000000082
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet60_v4,23,66,29821,0.000076080,0.000071765
#HLT_PFJet60_v5,19,72,38578,0.000146048,0.000138653
#HLT_PFJet60_v6,29,77,62801,0.000234130,0.000223795
#HLT_PFJet60_v7,41,92,54513,0.000165682,0.000158384
#HLT_PFJet60_v9,32,86,47654,0.000140631,0.000133492
#
#Sum delivered  : 0.000762571
#Sum recorded : 0.000726088
#Check JSON:
#(run,ls) in json but not in results: []
