#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet400_v9,0.010419980,0.008786735
281639:5338,09/26/16 07:45:13,132,HLT_PFJet400_v9,0.001519778,0.001423530
281641:5338,09/26/16 09:34:34,319,HLT_PFJet400_v9,0.004655148,0.004455943
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet400_v9,0.050182275,0.048557284
281707:5340,09/27/16 09:47:29,952,HLT_PFJet400_v9,0.019255893,0.018423903
281726:5340,09/27/16 16:14:38,289,HLT_PFJet400_v9,0.007255784,0.006986114
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet400_v9,0.037693054,0.036594752
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet400_v9,0.044737857,0.043205821
281975:5351,09/30/16 03:23:12,215,HLT_PFJet400_v9,0.003936774,0.003625900
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet400_v9,0.050851635,0.048971818
282033:5352,09/30/16 21:30:43,40,HLT_PFJet400_v9,0.000691696,0.000559794
282034:5352,09/30/16 21:48:05,35,HLT_PFJet400_v9,0.000714945,0.000623807
282035:5352,09/30/16 22:03:01,42,HLT_PFJet400_v9,0.000971646,0.000779153
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet400_v9,0.043371363,0.041679498
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet400_v9,0.042110644,0.040827706
282708:5391,10/09/16 08:39:30,8,HLT_PFJet400_v9,0.000168621,0.000142971
282710:5391,10/09/16 08:49:08,9,HLT_PFJet400_v9,0.002750876,0.000350704
282712:5391,10/09/16 09:00:13,60,HLT_PFJet400_v9,0.001181868,0.001125486
282730:5393,10/09/16 12:41:53,79,HLT_PFJet400_v9,0.001456446,0.001269979
282731:5393,10/09/16 13:13:59,175,HLT_PFJet400_v9,0.003448954,0.003203219
282732:5393,10/09/16 14:23:16,72,HLT_PFJet400_v9,0.001322634,0.001218764
282733:5393,10/09/16 14:52:26,178,HLT_PFJet400_v9,0.003241886,0.003095942
282734:5393,10/09/16 16:03:11,329,HLT_PFJet400_v9,0.006629582,0.006348845
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet400_v9,0.043587730,0.042260164
282800:5394,10/10/16 14:17:15,381,HLT_PFJet400_v9,0.007092610,0.006751443
282807:5394,10/10/16 16:48:03,328,HLT_PFJet400_v9,0.006519277,0.006114273
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet400_v9,0.044159320,0.042828212
282842:5395,10/11/16 10:34:00,80,HLT_PFJet400_v9,0.001562307,0.001497981
282917:5401,10/12/16 01:27:07,82,HLT_PFJet400_v9,0.001419692,0.001211695
282918:5401,10/12/16 02:00:22,56,HLT_PFJet400_v9,0.001048090,0.000914027
282919:5401,10/12/16 02:23:36,243,HLT_PFJet400_v9,0.004596135,0.004429911
282922:5401,10/12/16 05:09:33,137,HLT_PFJet400_v9,0.002965363,0.002620889
282923:5401,10/12/16 06:04:20,226,HLT_PFJet400_v9,0.005567347,0.005129488
283042:5405,10/12/16 22:38:59,10,HLT_PFJet400_v9,0.002704425,0.001435533
283043:5405,10/12/16 22:44:16,519,HLT_PFJet400_v9,0.009963311,0.009505620
283049:5406,10/13/16 05:05:17,17,HLT_PFJet400_v9,0.000350288,0.000194985
283050:5406,10/13/16 05:13:23,221,HLT_PFJet400_v9,0.004245687,0.003803812
283052:5406,10/13/16 06:45:19,120,HLT_PFJet400_v9,0.002217777,0.001949833
283059:5406,10/13/16 08:00:56,451,HLT_PFJet400_v9,0.009052130,0.008661498
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet400_v9,0.038706152,0.037361310
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet400_v9,0.043006759,0.041859930
283305:5418,10/15/16 21:41:13,11,HLT_PFJet400_v9,0.000206175,0.000093863
283306:5418,10/15/16 21:46:57,291,HLT_PFJet400_v9,0.005464718,0.005198963
283307:5418,10/15/16 23:43:44,461,HLT_PFJet400_v9,0.009087646,0.008561101
283308:5418,10/16/16 02:46:26,946,HLT_PFJet400_v9,0.022314830,0.021461437
283353:5421,10/16/16 19:55:17,750,HLT_PFJet400_v9,0.014082054,0.013465947
283358:5421,10/17/16 00:50:19,981,HLT_PFJet400_v9,0.022983154,0.021754362
283359:5421,10/17/16 07:15:19,428,HLT_PFJet400_v9,0.009428655,0.009203831
283407:5423,10/17/16 21:54:07,39,HLT_PFJet400_v9,0.000747864,0.000568037
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet400_v9,0.051128558,0.049116139
283416:5423,10/18/16 15:16:09,197,HLT_PFJet400_v9,0.004532765,0.004408821
283453:5424,10/18/16 19:07:49,455,HLT_PFJet400_v9,0.008736229,0.008372800
283469:5426,10/19/16 01:09:36,1,HLT_PFJet400_v9,0.000022422,0.000002097
283478:5427,10/19/16 04:13:19,874,HLT_PFJet400_v9,0.016804768,0.016178645
283548:5433,10/19/16 22:58:16,146,HLT_PFJet400_v9,0.002803295,0.002678762
283680:5437,10/21/16 03:17:51,87,HLT_PFJet400_v9,0.001501251,0.001343248
283681:5437,10/21/16 03:56:07,23,HLT_PFJet400_v9,0.000430988,0.000296207
283682:5437,10/21/16 04:08:38,384,HLT_PFJet400_v9,0.007879380,0.007634167
283685:5437,10/21/16 06:39:38,314,HLT_PFJet400_v9,0.005935205,0.005197182
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet400_v9,0.033856945,0.032751961
283830:5439,10/22/16 06:27:24,722,HLT_PFJet400_v9,0.017543908,0.017051454
283834:5439,10/22/16 11:11:28,82,HLT_PFJet400_v9,0.002094760,0.001817654
283835:5439,10/22/16 11:45:28,112,HLT_PFJet400_v9,0.002643560,0.002282072
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet400_v9,0.023777101,0.022998142
283876:5442,10/23/16 03:38:50,668,HLT_PFJet400_v9,0.012522874,0.011861535
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet400_v9,0.034328361,0.033253454
283884:5443,10/23/16 23:44:05,408,HLT_PFJet400_v9,0.007433611,0.007034475
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet400_v9,0.038694810,0.037616261
283933:5446,10/24/16 18:32:31,148,HLT_PFJet400_v9,0.002844748,0.002657277
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet400_v9,0.026305993,0.025317122
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet400_v9,0.028940093,0.027747698
283964:5448,10/25/16 16:29:30,388,HLT_PFJet400_v9,0.008705030,0.008438280
284006:5450,10/26/16 01:53:26,321,HLT_PFJet400_v9,0.007308803,0.007007690
284014:5450,10/26/16 03:59:16,266,HLT_PFJet400_v9,0.006201430,0.006037359
284025:5451,10/26/16 08:56:20,52,HLT_PFJet400_v9,0.000791654,0.000694951
284029:5451,10/26/16 09:19:00,112,HLT_PFJet400_v9,0.002143347,0.002019645
284035:5451,10/26/16 10:04:52,361,HLT_PFJet400_v9,0.006706106,0.006464531
284036:5451,10/26/16 12:28:09,349,HLT_PFJet400_v9,0.007094167,0.006732173
284037:5451,10/26/16 14:48:03,341,HLT_PFJet400_v9,0.008391308,0.008109423
284038:5451,10/26/16 17:02:16,55,HLT_PFJet400_v9,0.001400040,0.001313217
284039:5451,10/26/16 17:27:02,30,HLT_PFJet400_v9,0.000749746,0.000691923
284040:5451,10/26/16 17:42:18,35,HLT_PFJet400_v9,0.000864247,0.000785610
284041:5451,10/26/16 17:59:11,45,HLT_PFJet400_v9,0.001065061,0.000982381
284042:5451,10/26/16 18:23:53,129,HLT_PFJet400_v9,0.002969377,0.002840687
284043:5451,10/26/16 19:17:23,225,HLT_PFJet400_v9,0.004784223,0.004571930
284044:5451,10/26/16 20:46:05,30,HLT_PFJet400_v9,0.000630289,0.000617959
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet400_v4,23,66,29821,0.634794066,0.603404672
#HLT_PFJet400_v5,48,149,101379,2.526008357,2.412074025
#HLT_PFJet400_v7,41,92,54513,1.235512145,1.181643557
#HLT_PFJet400_v9,32,86,47654,1.042215291,0.996020744
#
#Sum delivered  : 5.438529859
#Sum recorded : 5.193142997
#Check JSON:
#(run,ls) in json but not in results: []
