#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet80_v8,0.000005943,0.000004988
281639:5338,09/26/16 07:45:13,132,HLT_PFJet80_v8,0.000000649,0.000000608
281641:5338,09/26/16 09:34:34,319,HLT_PFJet80_v8,0.000001873,0.000001792
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet80_v8,0.000020219,0.000019564
281707:5340,09/27/16 09:47:29,952,HLT_PFJet80_v8,0.000007964,0.000007621
281726:5340,09/27/16 16:14:38,289,HLT_PFJet80_v8,0.000002906,0.000002798
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet80_v8,0.000015116,0.000014669
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet80_v8,0.000018180,0.000017555
281975:5351,09/30/16 03:23:12,215,HLT_PFJet80_v8,0.000001666,0.000001533
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet80_v8,0.000020608,0.000019834
282033:5352,09/30/16 21:30:43,40,HLT_PFJet80_v8,0.000000258,0.000000204
282034:5352,09/30/16 21:48:05,35,HLT_PFJet80_v8,0.000000309,0.000000270
282035:5352,09/30/16 22:03:01,42,HLT_PFJet80_v8,0.000000402,0.000000324
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet80_v8,0.000017487,0.000016803
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet80_v8,0.000016842,0.000016327
282708:5391,10/09/16 08:39:30,8,HLT_PFJet80_v8,0.000000059,0.000000050
282710:5391,10/09/16 08:49:08,9,HLT_PFJet80_v8,0.000001528,0.000000195
282712:5391,10/09/16 09:00:13,60,HLT_PFJet80_v8,0.000000444,0.000000423
282730:5393,10/09/16 12:41:53,79,HLT_PFJet80_v8,0.000000562,0.000000495
282731:5393,10/09/16 13:13:59,175,HLT_PFJet80_v8,0.000001274,0.000001183
282732:5393,10/09/16 14:23:16,72,HLT_PFJet80_v8,0.000000551,0.000000508
282733:5393,10/09/16 14:52:26,178,HLT_PFJet80_v8,0.000001390,0.000001328
282734:5393,10/09/16 16:03:11,329,HLT_PFJet80_v8,0.000002699,0.000002585
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet80_v8,0.000017399,0.000016869
282800:5394,10/10/16 14:17:15,381,HLT_PFJet80_v8,0.000002901,0.000002759
282807:5394,10/10/16 16:48:03,328,HLT_PFJet80_v8,0.000002677,0.000002513
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet80_v8,0.000017619,0.000017088
282842:5395,10/11/16 10:34:00,80,HLT_PFJet80_v8,0.000000589,0.000000566
282917:5401,10/12/16 01:27:07,82,HLT_PFJet80_v8,0.000000592,0.000000505
282918:5401,10/12/16 02:00:22,56,HLT_PFJet80_v8,0.000000449,0.000000391
282919:5401,10/12/16 02:23:36,243,HLT_PFJet80_v8,0.000001946,0.000001876
282922:5401,10/12/16 05:09:33,137,HLT_PFJet80_v8,0.000001180,0.000001042
282923:5401,10/12/16 06:04:20,226,HLT_PFJet80_v8,0.000002248,0.000002072
283042:5405,10/12/16 22:38:59,10,HLT_PFJet80_v8,0.000002071,0.000001087
283043:5405,10/12/16 22:44:16,519,HLT_PFJet80_v8,0.000004139,0.000003948
283049:5406,10/13/16 05:05:17,17,HLT_PFJet80_v8,0.000000133,0.000000076
283050:5406,10/13/16 05:13:23,221,HLT_PFJet80_v8,0.000001651,0.000001473
283052:5406,10/13/16 06:45:19,120,HLT_PFJet80_v8,0.000000929,0.000000815
283059:5406,10/13/16 08:00:56,451,HLT_PFJet80_v8,0.000003711,0.000003551
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet80_v8,0.000015621,0.000015079
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet80_v8,0.000017754,0.000017283
283305:5418,10/15/16 21:41:13,11,HLT_PFJet80_v8,0.000000072,0.000000033
283306:5418,10/15/16 21:46:57,291,HLT_PFJet80_v8,0.000002103,0.000002000
283307:5418,10/15/16 23:43:44,461,HLT_PFJet80_v8,0.000003750,0.000003535
283308:5418,10/16/16 02:46:26,946,HLT_PFJet80_v8,0.000008946,0.000008604
283353:5421,10/16/16 19:55:17,750,HLT_PFJet80_v8,0.000005762,0.000005511
283358:5421,10/17/16 00:50:19,981,HLT_PFJet80_v8,0.000009227,0.000008734
283359:5421,10/17/16 07:15:19,428,HLT_PFJet80_v8,0.000003766,0.000003677
283407:5423,10/17/16 21:54:07,39,HLT_PFJet80_v8,0.000000323,0.000000246
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet80_v8,0.000020587,0.000019779
283416:5423,10/18/16 15:16:09,197,HLT_PFJet80_v8,0.000001799,0.000001750
283453:5424,10/18/16 19:07:49,455,HLT_PFJet80_v8,0.000003364,0.000003226
283469:5426,10/19/16 01:09:36,1,HLT_PFJet80_v8,0.000000008,0
283478:5427,10/19/16 04:13:19,874,HLT_PFJet80_v8,0.000006769,0.000006522
283548:5433,10/19/16 22:58:16,146,HLT_PFJet80_v8,0.000001111,0.000001062
283680:5437,10/21/16 03:17:51,87,HLT_PFJet80_v8,0.000000619,0.000000552
283681:5437,10/21/16 03:56:07,23,HLT_PFJet80_v8,0.000000181,0.000000125
283682:5437,10/21/16 04:08:38,384,HLT_PFJet80_v8,0.000003190,0.000003091
283685:5437,10/21/16 06:39:38,314,HLT_PFJet80_v8,0.000003178,0.000002513
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet80_v8,0.000013678,0.000013231
283830:5439,10/22/16 06:27:24,722,HLT_PFJet80_v8,0.000006991,0.000006795
283834:5439,10/22/16 11:11:28,82,HLT_PFJet80_v8,0.000000831,0.000000721
283835:5439,10/22/16 11:45:28,112,HLT_PFJet80_v8,0.000001049,0.000000906
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet80_v8,0.000009587,0.000009274
283876:5442,10/23/16 03:38:50,668,HLT_PFJet80_v8,0.000005063,0.000004796
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet80_v8,0.000013747,0.000013317
283884:5443,10/23/16 23:44:05,408,HLT_PFJet80_v8,0.000003036,0.000002878
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet80_v8,0.000015546,0.000015112
283933:5446,10/24/16 18:32:31,148,HLT_PFJet80_v8,0.000001021,0.000000956
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet80_v8,0.000010731,0.000010329
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet80_v8,0.000011692,0.000011210
283964:5448,10/25/16 16:29:30,388,HLT_PFJet80_v8,0.000003481,0.000003374
284006:5450,10/26/16 01:53:26,321,HLT_PFJet80_v8,0.000002924,0.000002805
284014:5450,10/26/16 03:59:16,266,HLT_PFJet80_v8,0.000002506,0.000002439
284025:5451,10/26/16 08:56:20,52,HLT_PFJet80_v8,0.000000344,0.000000307
284029:5451,10/26/16 09:19:00,112,HLT_PFJet80_v8,0.000000841,0.000000793
284035:5451,10/26/16 10:04:52,361,HLT_PFJet80_v8,0.000002847,0.000002744
284036:5451,10/26/16 12:28:09,349,HLT_PFJet80_v8,0.000002860,0.000002715
284037:5451,10/26/16 14:48:03,341,HLT_PFJet80_v8,0.000003381,0.000003267
284038:5451,10/26/16 17:02:16,55,HLT_PFJet80_v8,0.000000560,0.000000525
284039:5451,10/26/16 17:27:02,30,HLT_PFJet80_v8,0.000000300,0.000000277
284040:5451,10/26/16 17:42:18,35,HLT_PFJet80_v8,0.000000346,0.000000314
284041:5451,10/26/16 17:59:11,45,HLT_PFJet80_v8,0.000000426,0.000000393
284042:5451,10/26/16 18:23:53,129,HLT_PFJet80_v8,0.000001188,0.000001136
284043:5451,10/26/16 19:17:23,225,HLT_PFJet80_v8,0.000001914,0.000001829
284044:5451,10/26/16 20:46:05,30,HLT_PFJet80_v8,0.000000252,0.000000247
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet80_v4,23,66,29821,0.000809584,0.000754505
#HLT_PFJet80_v5,48,149,101379,0.001197551,0.001141760
#HLT_PFJet80_v6,41,92,54513,0.000478348,0.000457896
#HLT_PFJet80_v8,32,86,47654,0.000424434,0.000404295
#
#Sum delivered  : 0.002909917
#Sum recorded : 0.002758456
#Check JSON:
#(run,ls) in json but not in results: []
